logFC,AveExpr,t,P.Value,adj.P.Val,B,Protein_ID,Species,Significant
-0.15681611260151485,32.041436769861576,-1.1542858171348989,0.27760323868649645,0.7228363624922739,-7.1025417375378845,P00579,ECOLI,FALSE
0.07832375228005617,31.73812807597403,0.8369913329266551,0.4238916367227118,0.7696518022479875,-7.417455963699087,P00582,ECOLI,FALSE
-4.083379634346716,30.009531582579243,-41.66041698189671,9.264924187148611e-12,1.6730488423848995e-8,17.47986116003832,P00709ups,UPS,TRUE
-0.3949548214951477,30.23855391550442,-1.5242892640111334,0.16118207237580975,0.7208903123443854,-6.644942197455853,P00803,ECOLI,FALSE
0.06170352606688567,29.577357373049388,0.49215045513848343,0.6341906416940667,0.8719799570248802,-7.658822957315752,P00805,ECOLI,FALSE
0.11974286867053863,26.691133939538332,0.6901724207250274,0.507191119918178,0.8109857296969719,-7.534093249085518,P00811,ECOLI,FALSE
-0.03447118858797893,32.032814042094365,-0.3430393911831839,0.7393088958173144,0.9181596706138383,-7.7264425256332805,P00864,ECOLI,FALSE
0.06922814548189038,28.46365973215769,0.6611482057515031,0.5247932889740414,0.8212786648748858,-7.554775015356585,P00887,ECOLI,FALSE
0.3529276190969419,24.36385562986817,1.110825286180249,0.29494485386962255,0.7228363624922739,-7.150337782077772,P00888,ECOLI,FALSE
-0.028421365232038198,24.44358824398616,-0.16124335599279105,0.87635640900331,0.9637132514702359,-7.632860876346446,P00893,ECOLI,FALSE
-0.09255117586894812,29.094355395200385,-0.7052103848719058,0.49821539694733563,0.8091015548032294,-7.523062849173753,P00895,ECOLI,FALSE
0.08841176067031853,25.578528848813363,0.3624080966045996,0.7262523090377,0.9127737688230184,-7.641256973287912,P00903,ECOLI,FALSE
-0.040987846278639495,27.96051155657406,-0.30854096719987056,0.7645713069575224,0.9233500254181236,-7.738744506506698,P00904,ECOLI,FALSE
-0.003479671149865027,28.482336556591875,-0.02175325299366435,0.9831112049888253,0.9945582426966717,-7.790915885383597,P00909,ECOLI,FALSE
1.7830339452378468,34.65352954039073,17.414249786777116,2.4721830815942868e-8,3.6623626508761075e-6,9.866585405823692,P00915ups,UPS,TRUE
1.8040671301642917,34.175629658359675,12.925761750178147,3.437492732093412e-7,2.9705666359840568e-5,7.079012957938549,P00918ups,UPS,TRUE
0.1831787864935066,28.66969563341322,1.4894001461156494,0.16997779957547446,0.7208903123443854,-6.691573255494147,P00926,ECOLI,FALSE
0.10205985813201224,31.02940315541118,0.8141021362238456,0.4362344674994847,0.7759436411611761,-7.436928108661805,P00934,ECOLI,FALSE
0.0457221943409678,26.248314229231596,0.3732785070252166,0.7174320255229149,0.9120859029872082,-7.714616249903971,P00935,ECOLI,FALSE
-0.18019339624474284,23.37761761202036,-1.0032634836904042,0.3484201745022756,0.737511867456943,-7.112240208638847,P00936,ECOLI,FALSE
0.397048780857844,27.856117615572632,1.7770862002606092,0.10868704266601786,0.7208903123443854,-6.289311059608076,P00944,ECOLI,FALSE
0.20279670777888725,31.388234812642978,1.1820285522190535,0.26696431505131135,0.7228363624922739,-7.071317005921804,P00946,ECOLI,FALSE
0.24912070791890173,31.266272207397364,1.2572505688238274,0.23976650330327665,0.7208903123443854,-6.98395311491613,P00954,ECOLI,FALSE
0.04362882911247823,32.998717230846154,0.49642794961904363,0.6312850942762991,0.8711772504908976,-7.656542702041315,P00956,ECOLI,FALSE
-0.007365550075071781,33.401523795226765,-0.07348664235467656,0.9429983344987543,0.9818838242245151,-7.788188899772806,P00957,ECOLI,FALSE
0.21262113574846353,32.356499569011156,1.3328024009169157,0.21479090266132186,0.7208903123443854,-6.892414879274526,P00959,ECOLI,FALSE
0.26448485822275103,31.56448759913138,1.5118629452818038,0.1642677630027797,0.7208903123443854,-6.6616249940845,P00960,ECOLI,FALSE
0.21447509425954792,33.6150016860728,1.8785616144017203,0.09244021153758507,0.7208903123443854,-6.138924510479169,P00961,ECOLI,FALSE
0.19698822794222792,31.7759109539164,1.5635228964336705,0.15177328319733574,0.7208903123443854,-6.591742256960158,P00962,ECOLI,FALSE
-0.003276672573509387,28.84290696711283,-0.024572513207320974,0.9809228477054608,0.9945582426966717,-7.790843581001241,P00963,ECOLI,FALSE
0.04050676266114195,31.531098287475096,0.4302896256602646,0.6769297310903537,0.8959491144105894,-7.6896944657723285,P00968,ECOLI,FALSE
-8.573089158167786,29.365360407960168,-36.623547685162826,2.9975437599938426e-11,2.0723019194090766e-8,16.46416914159577,P01008ups;CON__P41361,UPS,TRUE
2.048186011829774,31.68609523479538,15.145923767705646,8.537553523947472e-8,8.713407861302943e-6,8.561603301166883,P01031ups,UPS,TRUE
-0.8136037435608436,29.596253354228708,-4.296779764677104,0.0019195212684998968,0.1170907973784937,-2.200797874705408,P01133ups,UPS,FALSE
-7.492004992540352,28.682986999346223,-20.13062796372666,3.0204050331106185e-8,4.176213359114282e-6,9.841434260292873,P01344ups,UPS,TRUE
-1.0997126058556255,32.11808481544414,-7.632189497876774,2.913339182957381e-5,0.0021579519519477172,2.2953215236651694,P02144ups,UPS,TRUE
-0.014731047680605514,33.76848227073965,-0.13566141132818066,0.8950230044239159,0.96942686413918,-7.780998786761779,P02358,ECOLI,FALSE
0.039214743263322305,33.87432928617132,0.2858653665701174,0.7813396438518908,0.9291868190910056,-7.746135360082663,P02359,ECOLI,FALSE
0.09729675750359235,32.71687485153841,0.7854491924925638,0.4520237228217895,0.7836942668640349,-7.460643554244441,P02413;P75981,ECOLI,FALSE
-4.0209635428001995,30.1909537810415,-23.019650477041452,2.0211912712453285e-9,4.1919506965628113e-7,12.442540981743267,P02753ups,UPS,TRUE
-13.260669258903086,29.196886148952455,-19.79253752429958,3.4595085519116996e-8,4.484387960415541e-6,9.702882616496977,P02787ups;CON__Q2HJF0,UPS,TRUE
-12.968080993488051,28.107052367384217,-16.005988516270172,5.234401839118978e-8,6.031194119073756e-6,9.078575096261481,P02788ups,UPS,TRUE
0.07001165076997751,27.842408413395454,0.5372050914105133,0.6039262781179222,0.8597443502848701,-7.633870401691655,P02916,ECOLI,FALSE
0.1549391459781333,27.40221586895814,1.0484055188836099,0.3213208121641182,0.7355622123933566,-7.216516258421184,P02918,ECOLI,FALSE
0.0683741754480991,29.64225317500567,0.5244432791779026,0.612421611804986,0.8640560699888034,-7.641147287281802,P02919-2;P02919,ECOLI,FALSE
0.14619046744873643,30.364070612637715,1.1409647061789914,0.282830479695914,0.7228363624922739,-7.117338397094611,P02924,ECOLI,FALSE
0.02179277325686968,35.847208770547745,0.20267737292235186,0.8438168325515347,0.9537199513416257,-7.7684860366319475,P02925,ECOLI,FALSE
0.18938394967953798,33.4507435371869,1.1451308204070618,0.28118735361837577,0.7228363624922739,-7.11272462967465,P02930,ECOLI,FALSE
-0.09633374510993065,34.856962137436106,-0.6615913890438647,0.5245217803094736,0.8212786648748858,-7.554465273066119,P02931;P02932,ECOLI,FALSE
0.30436207034809115,32.973331057180665,1.7267146997661131,0.11769915710517367,0.7208903123443854,-6.362461555183672,P02943,ECOLI,FALSE
0.08574895838974683,27.177414156494788,0.4445379183783503,0.6669696002288547,0.8927085909523009,-7.682934820554725,P03004,ECOLI,FALSE
0.23747851295895117,27.346500544051736,0.9863018385368056,0.3493150179109943,0.7385110572348645,-7.279358258955596,P03018,ECOLI,FALSE
-0.007614376560958647,27.747349726307267,-0.06514293607626319,0.9494595346835559,0.9843969691451983,-7.788828956442896,P03813,ECOLI,FALSE
0.17919289611793587,28.159081670114844,0.8584270011399151,0.41255134232478097,0.7653233309316598,-7.398801183420249,P03817,ECOLI,FALSE
-0.16889385543679936,25.32950531501834,-0.5110802170980426,0.6213830278023466,0.8671633869804066,-7.6485903164394005,P03819,ECOLI,FALSE
0.2585468715278054,30.91092071391663,1.216445422264244,0.2542247338129774,0.7208903123443854,-7.031826728037978,P03841,ECOLI,FALSE
0.07594663149042447,29.828141222047478,0.5944006498439737,0.5666313116024693,0.8388246540067961,-7.599251572695956,P04036,ECOLI,FALSE
-0.8258939029279233,34.14087972685916,-9.019591250142517,7.434227527171177e-6,5.930226112058855e-4,3.771406137773356,P04040ups,UPS,FALSE
0.3020559397957143,31.830094651309473,1.5212634655473234,0.16192868909496017,0.7208903123443854,-6.649011948163747,P04079,ECOLI,FALSE
0.2587964446656841,29.33009612334059,1.243222133235956,0.24465898568875766,0.7208903123443854,-7.000538489169995,P04128,ECOLI,FALSE
-0.024894579783740767,29.63265239668655,-0.197689502383125,0.8476047155394416,0.9548789679678447,-7.769586832483572,P04335,ECOLI,FALSE
0.16430913815464265,30.91175523659481,1.1281841654457392,0.287918654014843,0.7228363624922739,-7.131413255182578,P04425,ECOLI,FALSE
0.18706822543679635,29.469159384432324,1.32968654644437,0.21577600877410977,0.7208903123443854,-6.896262188482967,P04693,ECOLI,FALSE
0.10983086947079812,32.279866998388584,1.092581585147176,0.3024732940382268,0.7242416811784929,-7.169985396886301,P04805,ECOLI,FALSE
0.1637809230775389,33.431398793067956,1.3002899684550016,0.22525832925201283,0.7208903123443854,-6.932257793663372,P04825,ECOLI,FALSE
-0.009322307124911333,28.635640726180153,-0.07010243406741282,0.945618496853287,0.9818838242245151,-7.788457784471242,P04846,ECOLI,FALSE
0.2119601224747214,24.386181069078066,0.9038102467295511,0.3954795138783814,0.7598036064853362,-7.20787295971019,P04949,ECOLI,FALSE
0.03277431883465454,30.207617449916,0.3641960736099566,0.723975469660505,0.9123052973844165,-7.718270279151791,P04951,ECOLI,FALSE
0.03676502743577004,33.0707400268719,0.27039767732814324,0.7928471294077021,0.9369600834140023,-7.750859008295554,P04982,ECOLI,FALSE
0.09047198503159848,32.62140338327464,0.9212942903752184,0.3805171399836971,0.7501830307283154,-7.341797144140515,P04983,ECOLI,FALSE
-0.03339216289638358,27.190398041653197,-0.22599042640683115,0.8261700842278139,0.9474383773920811,-7.762980873485102,P04994,ECOLI,FALSE
0.03587071701676692,27.500647135207494,0.2502418903426619,0.8079216474986549,0.9426206416421403,-7.756626124442942,Q2A0L1;Q2A0L0;P04995;Q2A0K9;C0Z3X9,ECOLI,FALSE
0.19536737216152034,30.669245440017292,1.9530543039292214,0.0819930466530879,0.7208903123443854,-6.026181772173031,P05020,ECOLI,FALSE
0.2113315202056647,27.25595078007525,1.8107266377347753,0.10302787653595402,0.7208903123443854,-6.23988861002437,P05041,ECOLI,FALSE
0.17388104588449949,32.6947500868484,1.378985380455692,0.20062978498109685,0.7208903123443854,-6.83468705160886,P05042,ECOLI,FALSE
0.2608650684287852,33.2159745208603,1.9671606029148383,0.08014472165801273,0.7208903123443854,-6.004626288224375,P05055,ECOLI,FALSE
0.11113004129492055,28.291374132864618,0.9488774806045142,0.36703944602279814,0.7445838701397076,-7.315730003893885,P05194,ECOLI,FALSE
0.09892510916717967,28.15901918846917,0.9781490057346565,0.35312125881702394,0.7391310410148235,-7.2873791571070905,P05458,ECOLI,FALSE
0.15275741203558013,31.629760584971287,1.022095885124281,0.3329652193457376,0.737511867456943,-7.243511396583807,P05459,ECOLI,FALSE
0.08129969157124606,24.610820594015653,0.4023755316152078,0.6966343064825922,0.9029941898340702,-7.702323319789083,P05523,ECOLI,FALSE
-0.04796960488469537,27.224804877594803,-0.24077751553286214,0.8150294132165584,0.943701586362057,-7.759182174145432,P05637,ECOLI,FALSE
-0.07542868127803004,27.410944662247353,-0.3258740035594244,0.751839804161397,0.9228807907573148,-7.7327227210780345,P05704,ECOLI,FALSE
0.31502609514637214,26.8538584457444,1.5532687657813264,0.15418410436944024,0.7208903123443854,-6.60572289442271,P05707,ECOLI,FALSE
0.061030013522170634,26.62091746986924,0.3633276917305679,0.7246023452525026,0.9123052973844165,-7.718615067175568,P05791,ECOLI,FALSE
0.21823316868846376,27.649971800316806,1.309876035913409,0.22212857224484858,0.7208903123443854,-6.920580190401344,P05793,ECOLI,FALSE
0.2815187050688195,28.248538346899018,1.8949865049387689,0.0900343717171026,0.7208903123443854,-6.114228062267841,P05804,ECOLI,FALSE
-0.03519136305657966,24.984205467381013,-0.12554003442866488,0.9031334368777053,0.9727797976883216,-7.705422218951419,P05825,ECOLI,FALSE
0.025040808905135492,27.753451172717863,0.2387722385205362,0.8165376972236067,0.943701586362057,-7.759711251359323,P05852,ECOLI,FALSE
0.11223787641292304,29.764618802391336,0.7010334755207355,0.5006985182199234,0.8091015548032294,-7.526148052918006,P06129,ECOLI,FALSE
0.15900328290084786,32.04493776897276,1.7776773947553157,0.10858515332462133,0.7208903123443854,-6.288446369761226,P06149,ECOLI,FALSE
0.17369743759003597,25.931013109998712,0.9845438609220539,0.3501331631440324,0.7390966518697828,-7.281092340925673,P06282,ECOLI,FALSE
0.45779062522879954,30.566645203687674,1.904948949754075,0.08860391269957489,0.7208903123443854,-6.099202906549793,P06610,ECOLI,FALSE
0.08644133188206737,31.33390283722215,0.846616415908215,0.4187733822592854,0.7663010409162169,-7.409129418555482,P06612,ECOLI,FALSE
-0.0012504069911685178,27.144982300819816,-0.005484443260095131,0.9957416380271418,0.9981479735467821,-7.7911612131022014,P06616,ECOLI,FALSE
0.04150567549631745,26.57206929047286,0.3259029638697066,0.7518185969373049,0.9228807907573148,-7.73271239059156,P06709,ECOLI,FALSE
0.08212918441125794,27.47541157078942,0.6246835797601782,0.5474188716042655,0.8351192604835712,-7.57961073254543,P06710,ECOLI,FALSE
0.3712852515385556,31.49774966706796,1.9928359762658887,0.07688154716211304,0.7208903123443854,-5.9652324493572,P06715,ECOLI,FALSE
-0.07150192070157502,30.297706983672764,-0.6399049776474122,0.5379059018247323,0.8306676403699162,-7.569400111037106,P06720,ECOLI,FALSE
0.35567872349953333,26.60550567149677,1.2704935994872801,0.23522222272741283,0.7208903123443854,-6.968176062188465,P06721,ECOLI,FALSE
-4.049398900673783,31.776713885482895,-32.54109674781865,8.785067385959709e-11,3.6440459516960875e-8,15.487462418378005,P06732ups,UPS,TRUE
0.029228441379331116,24.39890744234475,0.17986309069803524,0.8611754689889689,0.9605289405780231,-7.773298603939882,P06846,ECOLI,FALSE
0.15448760090870906,34.2497912192269,1.3717007814699904,0.2028092770789927,0.7208903123443854,-6.8438791326898984,P06959,ECOLI,FALSE
-0.020190476643509925,27.845265243980045,-0.1466838895343074,0.8865586374349611,0.9662231287651651,-7.7792795111468,P06961,ECOLI,FALSE
0.315177237684761,25.726675545712997,2.5344563911060067,0.03158106782869671,0.7208903123443854,-5.097745727978315,P06966,ECOLI,FALSE
0.5203092333429353,29.65829196991819,2.030357834029002,0.07233936803185326,0.7208903123443854,-5.90730407885553,P06968,ECOLI,FALSE
-0.010712086599593107,29.182356373514633,-0.10652651969126391,0.9174608030569437,0.9727797976883216,-7.784899037817313,P06971,ECOLI,FALSE
0.2758899727383053,29.475640175817034,1.6918935997955462,0.12432440779500267,0.7208903123443854,-6.412404143455086,P06983,ECOLI,FALSE
0.2992472630159142,30.608920936538347,1.230686182645142,0.24910001951508953,0.7208903123443854,-7.015247299163167,P06986,ECOLI,FALSE
0.2765141649486189,28.96030272185041,1.1562064892739332,0.276855945230475,0.7228363624922739,-7.100397740115238,P06987,ECOLI,FALSE
0.05087310250560506,29.68796756896398,0.40023545638177216,0.6981551712656279,0.9029941898340702,-7.703257834032584,P06988,ECOLI,FALSE
0.01158953071505664,26.71932152731996,0.03995171837246485,0.968988713409419,0.9909677473427687,-7.790294246442078,P06989,ECOLI,FALSE
0.0011742954495836955,28.5354436226536,0.0077040042010870285,0.9940183060612975,0.9973845993087234,-7.791145006534787,P06992,ECOLI,FALSE
0.07223685325161,27.83395630100694,0.4089865088238454,0.6919451898951199,0.9011524745808374,-7.699406114821263,P06993,ECOLI,FALSE
-0.03702486760042234,36.66896216505951,-0.24073514498267262,0.8150612742641035,0.943701586362057,-7.759193398480361,P06996;Q1PI90,ECOLI,FALSE
0.1893824043114236,31.694559833848142,1.2750706261115874,0.23366830312276046,0.7208903123443854,-6.962696309441315,P06999,ECOLI,FALSE
-0.1400048829271192,25.96153925105727,-0.9107778796971111,0.3857483807953289,0.7526315522938887,-7.3515676080957,P07000,ECOLI,FALSE
0.29888584097177073,31.211864103788542,2.381592910965703,0.04065643683525251,0.7208903123443854,-5.348139911442088,P07001,ECOLI,FALSE
0.16329351296118944,32.22250049215748,1.7588102054277164,0.11188069657854989,0.7208903123443854,-6.315972341450774,P07003,ECOLI,FALSE
0.0584920956566819,30.80975814062286,0.5316956791129769,0.6075862064641867,0.8613354697243494,-7.637032087487017,P07004,ECOLI,FALSE
0.21213490220863207,31.688877523472662,1.0394419553848817,0.3252526483051554,0.737511867456943,-7.2257741958975625,P07012,ECOLI,FALSE
-0.019275295689034522,33.678637223607936,-0.21120440676840718,0.8373510834457032,0.9515529265840426,-7.766541226704359,P07014,ECOLI,FALSE
-0.17403136626178295,30.52736781381287,-1.177308376943801,0.26875097059541236,0.7228363624922739,-7.076668275910689,P07017;P02942,ECOLI,FALSE
0.18292494726242126,26.570118913216845,1.4283787331020974,0.18637379341874052,0.7208903123443854,-6.771529257202184,P07023,ECOLI,FALSE
0.2477635315554707,31.41003411564133,1.3698845264300807,0.20335581665532795,0.7208903123443854,-6.846165986399215,P07024,ECOLI,FALSE
0.19465199070849337,27.0654716579017,1.1803502114199176,0.26759849427576354,0.7228363624922739,-7.0732215480981715,P07102,ECOLI,FALSE
0.41869831014358994,25.79530853381871,1.9370736860558335,0.0841357010454839,0.7208903123443854,-6.050524155956097,P07109,ECOLI,FALSE
-0.15529264869535808,28.779631494051777,-0.9908401918286652,0.34720948260911744,0.737511867456943,-7.274870051761861,P07117,ECOLI,FALSE
0.19430940021581478,32.49592360743155,1.373277332504162,0.20233588289495388,0.7208903123443854,-6.841892473703144,P07118,ECOLI,FALSE
0.12314101330066052,32.5969648322502,1.303103539656427,0.22433592727510376,0.7208903123443854,-6.928836446177832,P07395,ECOLI,FALSE
-0.01612121098215269,29.7995571857693,-0.1563434662446832,0.8791532698682281,0.9647427945538122,-7.777662985584573,P07604,ECOLI,FALSE
0.25742715552287265,29.72535796572921,1.3791155460693214,0.20059102287663644,0.7208903123443854,-6.834522511366522,P07639,ECOLI,FALSE
0.3747219674432145,24.25127965360551,0.9972327003191613,0.34425977728730384,0.737511867456943,-7.268520027253028,P07648,ECOLI,FALSE
0.09355835985810401,29.387022498930268,0.9911534151805698,0.3470645141704827,0.737511867456943,-7.274559676371314,P07650,ECOLI,FALSE
0.04304063441871264,24.770777760234157,0.32746633219054366,0.7506740906476195,0.9228807907573148,-7.732153387554353,P07654,ECOLI,FALSE
0.15270608886580916,29.741791389480124,0.906429640729371,0.3879263149394925,0.7528769791092178,-7.35558010097425,P07762,ECOLI,FALSE
0.14282182779686536,32.848359702652516,1.2517372656580024,0.24167959904380207,0.7208903123443854,-6.990487026282399,P07813,ECOLI,FALSE
-0.029801071698212667,27.913981971302167,-0.24484018452448467,0.8119761127104326,0.943701586362057,-7.75809687933114,P07862,ECOLI,FALSE
0.32906768505994677,32.249726697649386,1.6620794071335239,0.13026525017332916,0.7208903123443854,-6.4547414867232344,P07913,ECOLI,FALSE
0.06227033145559702,27.275610294061405,0.37093100283519376,0.7191209872599648,0.9120859029872082,-7.715569064721822,P08142,ECOLI,FALSE
0.10979040333408108,26.69891732009717,0.7165789971623124,0.4914958591813543,0.80652629251095,-7.514582479282878,P08178,ECOLI,FALSE
0.11528709550150751,25.532897122492322,0.4105700698768329,0.6908240225261593,0.9011524745808374,-7.698700536876973,P08179,ECOLI,FALSE
0.1709204517486782,27.233321238604617,0.8233410390750747,0.43122348270923494,0.7723294500336384,-7.42912443795544,P08189,ECOLI,FALSE
0.16053242663936373,27.468066702352317,0.9927091017193777,0.3463451672457275,0.737511867456943,-7.273016963621286,P08190,ECOLI,FALSE
0.2044126124385457,27.90769647021227,1.829517586707376,0.0999870489101772,0.7208903123443854,-6.21209160415487,P08191,ECOLI,FALSE
0.11445830484904818,28.783833253173267,0.8709304885684342,0.40603447232423717,0.7598406143318047,-7.387734499993291,P08192,ECOLI,FALSE
-0.007810694271135787,32.03426525576343,-0.07164696508199937,0.9444225840325617,0.9818838242245151,-7.788336637713093,P08194,ECOLI,FALSE
0.03824278356870536,35.15349666205768,0.36681446795564765,0.722086592440294,0.9120859029872082,-7.7172258154483755,P08200;Q1PI72,ECOLI,FALSE
-0.0457344862809812,25.14227989328178,-0.1153747138784977,0.9106373740969401,0.9727797976883216,-7.7838134580778195,P08201,ECOLI,FALSE
-0.029907791437565834,28.56841207586145,-0.22153121809522594,0.8295378635307684,0.9489583722905757,-7.76407970990277,P08202,ECOLI,FALSE
-0.648819676229067,27.305259421675466,-2.6927322561048492,0.024312285585877915,0.7208903123443854,-4.835711871855382,P08204,ECOLI,FALSE
-0.09953091193623109,29.514427075686243,-0.7089861699138338,0.49597735037333124,0.808057364237462,-7.520259787503449,P08244,ECOLI,FALSE
-8.408470072612683,28.726913313681912,-39.20092758332485,1.613354717825361e-11,1.6730488423848995e-8,17.007156226440586,P08263ups,UPS,TRUE
0.06080518332003493,32.044160557463144,0.629616552800095,0.544325244523678,0.8336514929433477,-7.576326334993898,P08312,ECOLI,FALSE
0.045467165344877714,24.989472391091343,0.3636809080679024,0.724347336035486,0.9123052973844165,-7.718474920325171,P08337,ECOLI,FALSE
0.33266604095635444,24.93010045424664,1.3806461977708697,0.20013568832873643,0.7208903123443854,-6.832586875982217,P08368,ECOLI,FALSE
0.42948244802246904,25.890128762860478,1.4928417819321063,0.1690917938108732,0.7208903123443854,-6.68700236101505,P08369,ECOLI,FALSE
-0.18492721492900088,27.844523356377593,-1.7079956008415582,0.12121951825536519,0.7208903123443854,-6.389374853858831,P08373,ECOLI,FALSE
0.35780464915776733,29.380449474662637,2.4580645187057004,0.03583191492516044,0.7208903123443854,-5.223273047396949,P08390,ECOLI,FALSE
0.43840886788475686,26.233363085143676,1.9292567235803726,0.08520295949991859,0.7208903123443854,-6.062400922915971,P08395,ECOLI,FALSE
-0.2261871818674912,25.51743139735534,-0.8072525466697621,0.4424091136579891,0.7798734566309578,-7.363074311134736,P08400,ECOLI,FALSE
0.12815728026653517,33.35424846173719,1.0361947569837633,0.3266860258548166,0.737511867456943,-7.229112572766159,P08506,ECOLI,FALSE
0.08118174981500559,31.307831204490856,0.8393831147362002,0.4226157917877146,0.7688641685681755,-7.415394475724174,P08622,ECOLI,FALSE
0.47286162396203935,21.95811120618546,2.0174660582601316,0.07387030972465868,0.7208903123443854,-5.927254013511359,P08660,ECOLI,FALSE
-12.978633050891744,28.044351057391815,-17.714367284262234,8.397069298535945e-8,8.713407861302943e-6,8.788550794266241,P08758ups,UPS,TRUE
0.14233515099937932,33.338177805282335,0.9234847609924786,0.37943396425424014,0.7487593167110315,-7.3397503223865845,P08839;P32670,ECOLI,FALSE
0.033007855240271056,31.50844723022108,0.37102192901698416,0.7190555385017285,0.9120859029872082,-7.715532267798831,P08997,ECOLI,FALSE
0.0781058278168345,24.258643399523343,0.585546232131213,0.57231974789100315,0.8418377000893196,-7.6048238471198575,P09029,ECOLI,FALSE
0.10243829399855997,30.37654094226365,0.9703008547731125,0.3568141663017822,0.7415156121341646,-7.2950492916317895,P09030,ECOLI,FALSE
0.19900613581763338,27.322786766410164,1.0211924879462448,0.3333706540384096,0.737511867456943,-7.244428675747571,P09053,ECOLI,FALSE
0.00185130163968239,26.87004239085808,0.012667082979413094,0.990164958973185,0.9945582426966717,-7.791089031731794,P09099,ECOLI,FALSE
0.03034628629932712,27.901989418102055,0.14368284010652088,0.8888617469131184,0.9664430264072826,-7.779760851873027,P09126,ECOLI,FALSE
0.03216678616296775,31.660648145346418,0.31328094139305207,0.7610820882808642,0.9228807907573148,-7.737129745647097,P09127,ECOLI,FALSE
0.3345420596805546,30.491811607342154,1.677336393518599,0.1271936229131183,0.7208903123443854,-6.433125718784181,P09147,ECOLI,FALSE
-0.013935607649319337,28.79747361691613,-0.09774305621106882,0.924241365613061,0.9740226586796182,-7.7858912531976445,P09148,ECOLI,FALSE
0.03037141888692574,27.926665630226218,0.16618266210964974,0.8716229124909318,0.9632498537742296,-7.775911031556916,P09152,ECOLI,FALSE
-0.031314503552163586,25.693715986326968,-0.08923803091505912,0.9310437784539012,0.9782091167747674,-7.7097834083975405,P09155,ECOLI,FALSE
-0.06655113750861119,28.24546773174818,-0.5007606874347792,0.6283488080991486,0.8711772504908976,-7.6542139408131495,P09158,ECOLI,FALSE
0.16564446567070235,33.64050726824894,0.869714770461263,0.4066649382392976,0.7598406143318047,-7.3888164732058765,P09169;P34210,ECOLI,FALSE
0.1446987977292551,32.31433752857905,1.5749768205773327,0.1491200978971922,0.7208903123443854,-6.576063063719955,P09323,ECOLI,FALSE
-0.07861363181241643,32.23766789913916,-0.6166254443359678,0.55249422093812,0.8368956058669372,-7.584924820552774,P09372;REV__P22106,ECOLI,FALSE
0.20553092245546623,33.90501938558475,1.3427786922623157,0.2116622792199387,0.7208903123443854,-6.88005586456425,P09373,ECOLI,FALSE
0.06101354966071426,34.864534051750326,0.6321130693236052,0.5427634823601739,0.8336206993836581,-7.574655114614517,P09394,ECOLI,FALSE
